CheckoutYear,CheckoutMonth,MaterialType,Checkouts,Title
2016,5,BOOK,7,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2016,5,EBOOK,5,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2016,5,EBOOK,16,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2016,5,AUDIOBOOK,37,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged)"
2016,5,BOOK,2,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2016,5,BOOK,2,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,5,EBOOK,27,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2016,5,AUDIOBOOK,36,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged)"
2016,5,BOOK,27,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,5,BOOK,2,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,5,BOOK,1,Harry Potter : building the magical world / written by Elizabeth Dowsett.
2016,5,BOOK,4,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.
2016,5,BOOK,1,The science of Harry Potter : how magic really works / Roger Highfield.
2016,5,AUDIOBOOK,54,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged)"
2016,6,BOOK,3,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2016,6,AUDIOBOOK,3,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon (unabridged)"
2016,6,AUDIOBOOK,36,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged)"
2016,6,BOOK,52,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2016,6,EBOOK,2,The Complete Idiot's Guide to the World of Harry Potter
2016,6,BOOK,25,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.
2016,6,EBOOK,3,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2016,6,EBOOK,23,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2016,6,BOOK,50,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2016,6,AUDIOBOOK,37,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged)"
2016,6,BOOK,4,"Harry Potter y la cÃ¡mara secreta / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2016,6,BOOK,1,Looking for God in Harry Potter / John Granger.
2016,6,EBOOK,2,Charmed Knits: Projects for Fans of Harry Potter
2016,6,EBOOK,1,"Harry Potter y el misterio del prÃ_ncipe: Harry Potter Serie, Libro 6"
2016,6,BOOK,1,"God, the devil, and Harry Potter : a Christian minister's defense of the beloved novels / John Killinger."
2016,6,EBOOK,6,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2016,6,BOOK,1,The psychology of Harry Potter : an unauthorized examination of the boy who lived / edited by Neil Mulholland.
2016,6,EBOOK,11,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2016,6,EBOOK,12,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2016,6,BOOK,1,One fine potion : the literary magic of Harry Potter / Greg Garrett.
2016,6,BOOK,1,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2016,6,BOOK,6,Harry Potter : the creature vault : the creatures and plants of the Harry Potter films / by Jody Revenson.
2016,6,BOOK,23,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,6,BOOK,2,"The Geeky Chef cookbook : unofficial recipes from Doctor Who, game of Thrones, Harry Potter, and more, real-life recipes for your favorite fantasy foods / Cassandra Reeder, the Geeky Chef."
2016,6,BOOK,3,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,6,EBOOK,14,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2016,6,EBOOK,2,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2016,6,AUDIOBOOK,47,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged)"
2016,6,BOOK,2,Harry Potter : building the magical world / written by Elizabeth Dowsett.
2016,6,BOOK,5,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2016,6,EBOOK,18,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2016,6,BOOK,1,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2016,6,EBOOK,4,The Sorcerer's Companion: A Guide to the Magical World of Harry Potter
2016,6,EBOOK,1,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2016,6,EBOOK,16,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2016,6,BOOK,6,"Harry Potter : magical places from the films : Hogwarts, Diagon Alley and beyond / by Jody Revenson."
2016,6,EBOOK,1,Boys and Girls Forever: Children's Classics from Cinderella to Harry Potter
2016,6,BOOK,46,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2016,6,AUDIOBOOK,28,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged)"
2016,6,EBOOK,3,"Harry Potter y el prisionero de Azkaban: Harry Potter Serie, Libro 3"
2016,6,BOOK,48,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,6,BOOK,1,Harry Potter vÃ  báº£o bá»‘i tá»_ tháº§n = Harry Potter and the deathly hallows / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2016,6,BOOK,50,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2016,6,BOOK,3,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2016,6,BOOK,3,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2016,6,BOOK,5,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.
2016,6,BOOK,4,Harry Potter : the artifact vault / written by Jody Revenson.
2016,6,AUDIOBOOK,33,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged)"
2016,6,BOOK,2,Harry Potter et la chambre des secrets / J.K. Rowling ; illustrations de Emily Walcker ; traduit de l'anglais par Jean-FranÃ§ois MÃ©nard.
2016,6,AUDIOBOOK,64,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged)"
2016,6,BOOK,38,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,6,AUDIOBOOK,37,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged)"
2016,6,BOOK,3,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,6,EBOOK,14,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2016,7,BOOK,3,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
2016,7,BOOK,50,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,7,EBOOK,14,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2016,7,EBOOK,2,The Complete Idiot's Guide to the World of Harry Potter
2016,7,BOOK,1,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,7,BOOK,7,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.
2016,7,EBOOK,12,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2016,7,EBOOK,2,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2016,7,BOOK,1,"The Lexicon : an unauthorized guide to Harry Potter fiction and related material / Steve Vander Ark, with John Kearns, Lisa Waite Bunker, Belinda Hobbs."
2016,7,BOOK,2,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,7,EBOOK,4,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2016,7,BOOK,2,Harry Potter et la chambre des secrets / J.K. Rowling ; illustrations de Emily Walcker ; traduit de l'anglais par Jean-FranÃ§ois MÃ©nard.
2016,7,BOOK,56,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.
2016,7,BOOK,34,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,7,BOOK,8,Harry Potter : the artifact vault / written by Jody Revenson.
2016,7,AUDIOBOOK,70,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1 (unabridged) (Unabridged)"
2016,7,BOOK,2,The unofficial Harry Potter insults handbook : 101 comebacks for the Slytherin in your life / Birdy Jones & Laura J. Moss.
2016,7,BOOK,1,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2016,7,EBOOK,2,"Harry Potter y el cÃ¡liz de fuego: Harry Potter Serie, Libro 4"
2016,7,EBOOK,2,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2016,7,EBOOK,10,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2016,7,AUDIOBOOK,43,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)"
2016,7,EBOOK,2,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2016,7,BOOK,2,"Hali Bote yu mo fa shi = Harry Potter and the philosopher's stone / [Ying] J.K. Luolin, zhu ; Su Nong, yi."
2016,7,EBOOK,4,"Harry Potter y el prisionero de Azkaban: Harry Potter Serie, Libro 3"
2016,7,BOOK,7,The unofficial Harry Potter cookbook : from cauldron cakes to knickerbocker glory-- more than 150 magical recipes for wizards and non-wizards alike / Dinah Bucholz.
2016,7,BOOK,4,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2016,7,BOOK,3,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2016,7,BOOK,1,Harry Potter's bookshelf : the great books behind the Hogwarts adventures / John Granger.
2016,7,EBOOK,12,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4"
2016,7,EBOOK,10,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6"
2016,7,BOOK,1,"Harry Potter y la orden del FÃ©nix / J.K. Rowling ; [traducciÃ_n, Gemma Rovira Ortega]."
2016,7,AUDIOBOOK,32,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7 (unabridged) (Unabridged)"
2016,7,EBOOK,1,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2016,7,BOOK,2,"The Geeky Chef cookbook : unofficial recipes from Doctor Who, game of Thrones, Harry Potter, and more, real-life recipes for your favorite fantasy foods / Cassandra Reeder, the Geeky Chef."
2016,7,EBOOK,1,"Harry Potter y las RelÃ_quias de la Muerte: Harry Potter Serie, Libro 7"
2016,7,BOOK,5,"Harry Potter y la cÃ¡mara secreta / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2016,7,AUDIOBOOK,33,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5 (unabridged) (Unabridged)"
2016,7,AUDIOBOOK,38,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2016,7,EBOOK,1,Harry Potter's Bookshelf: The Great Books Behind the Hogwarts Adventures
2016,7,BOOK,1,The psychology of Harry Potter : an unauthorized examination of the boy who lived / edited by Neil Mulholland.
2016,7,BOOK,1,The science of Harry Potter : how magic really works / Roger Highfield.
2016,7,EBOOK,2,The Sorcerer's Companion: A Guide to the Magical World of Harry Potter
2016,7,BOOK,28,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.
2016,7,EBOOK,18,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2016,7,BOOK,51,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2016,7,AUDIOBOOK,2,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon (unabridged) (Unabridged)"
2016,7,EBOOK,27,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2016,7,BOOK,1,"Harry Potter y el cÃ¡liz de fuego / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2016,7,BOOK,53,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2016,7,BOOK,31,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,7,BOOK,5,Harry Potter : the creature vault : the creatures and plants of the Harry Potter films / by Jody Revenson.
2016,7,AUDIOBOOK,28,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2016,7,BOOK,1,"HarÄ« PottÄÅ to himitsu no heya = Harry Potter and the Harry Potter Chamber of Secrets / J.K. RÅçringu, saku ; Matsuoka YÅ«ko, yaku."
2016,7,AUDIOBOOK,27,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2016,7,BOOK,42,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2016,7,BOOK,1,HarÄ« PottÄÅ to nazo no purinsu = Harry Potter and the half-blood prince / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2016,7,BOOK,1,Harry Potter vÃ  báº£o bá»‘i tá»_ tháº§n = Harry Potter and the deathly hallows / J.K. Rowling ; LÃ_ Lan dá»‹ch.
2016,7,BOOK,6,"Harry Potter : magical places from the films : Hogwarts, Diagon Alley and beyond / by Jody Revenson."
2016,7,EBOOK,3,"Harry Potter y el misterio del prÃ_ncipe: Harry Potter Serie, Libro 6"
2016,8,BOOK,1,"Harry Potter y la cÃ¡mara secreta / J.K. Rowling ; [traducciÃ_n, Adolfo MuÃ±oz GarcÃ_a y Nieves MartÃ_n Azofra]."
2016,8,BOOK,5,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson."
2016,8,BOOK,2,Harry Potter and the sorcerer's stone [text (large print)] / J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,8,AUDIOBOOK,43,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2 (unabridged) (Unabridged)"
2016,8,BOOK,6,Harry Potter : the creature vault : the creatures and plants of the Harry Potter films / by Jody Revenson.
2016,8,BOOK,2,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,8,EBOOK,229,Harry Potter and the Cursed Child: Parts One and Two: The Official Script Book of the Original West End Production
2016,8,AUDIOBOOK,36,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3 (unabridged) (Unabridged)"
2016,8,BOOK,1,HarÄ« PottÄÅ to honÅç no goburÄ“to = Harry Potter and the goblet of fire / J.K. RÅçringu saku ; Matsuoka YÅ«ko yaku.
2016,8,BOOK,5,"The Geeky Chef cookbook : unofficial recipes from Doctor Who, game of Thrones, Harry Potter, and more, real-life recipes for your favorite fantasy foods / Cassandra Reeder, the Geeky Chef."
2016,8,EBOOK,4,The Unofficial Guide to Harry Potter: Facts and Trivia Every Fan Should Know!
2016,8,BOOK,1,"Hali Bote : huo bei de kao yan = [Harry Potter and the goblet of fire] / J.K. Luolin (J.K. Rowling), zhu ; Peng Qianwen, yi."
2016,8,EBOOK,3,"Harry Potter y las RelÃ_quias de la Muerte: Harry Potter Serie, Libro 7"
2016,8,EBOOK,3,"Harry Potter y la Orden del FÃ©nix: Harry Potter Serie, Libro 5"
2016,8,EBOOK,2,Charmed Knits: Projects for Fans of Harry Potter
2016,8,BOOK,3,"The Lexicon : an unauthorized guide to Harry Potter fiction and related material / Steve Vander Ark, with John Kearns, Lisa Waite Bunker, Belinda Hobbs."
2016,8,EBOOK,3,The Complete Idiot's Guide to the World of Harry Potter
2016,8,AUDIOBOOK,34,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)"
2016,8,BOOK,3,Harry Potter Ã  l'Ã©cole des sorciers / J.K. Rowling ; traduit de l'anglais par Jean-FranÃ§ois MÃ©nard.
2016,8,BOOK,2,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducciÃ_n, Alicia Dellepiane]."
2016,8,BOOK,2,If Harry Potter ran General Electric : leadership wisdom from the world of the wizards / Tom Morris.
2016,8,BOOK,1,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe]."
2016,8,EBOOK,3,Harry Potter's Bookshelf: The Great Books Behind the Hogwarts Adventures
2016,8,EBOOK,16,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2"
2016,8,EBOOK,4,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1"
2016,8,BOOK,45,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPrÃ©.
2016,8,BOOK,211,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.
2016,8,BOOK,44,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.
2016,8,EBOOK,17,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3"
2016,8,BOOK,53,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary GrandprÃ©.
2016,8,BOOK,1,"HarÄ« PottÄÅ to himitsu no heya = Harry Potter and the Harry Potter Chamber of Secrets / J.K. RÅçringu, saku ; Matsuoka YÅ«ko, yaku."
2016,8,AUDIOBOOK,42,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)"
2016,8,EBOOK,15,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5"
2016,8,BOOK,1,"Harry Potter y la orden del FÃ©nix / J.K. Rowling ; [traducciÃ_n, Gemma Rovira Ortega]."
2016,8,EBOOK,35,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1"
2016,8,BOOK,1,The science of Harry Potter : how magic really works / Roger Highfield.
2016,8,EBOOK,5,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Gloryâ€”More Than 150 Magical Recipes for Muggles and Wizards
2016,8,BOOK,1,"Storybook travels : from Eloise's New York to Harry Potter's London, visits to 30 of the best-loved landmarks in children's literature / Colleen Dunn Bates and Susan LaTempa."
2016,8,EBOOK,12,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7"
2016,8,EBOOK,2,"Harry Potter y la cÃ¡mara secreta: Harry Potter Serie, Libro 2"
2016,8,BOOK,2,Harry Potter et la chambre des secrets / J.K. Rowling ; illustrations de Emily Walcker ; traduit de l'anglais par Jean-FranÃ§ois MÃ©nard.
2016,8,BOOK,8,"Harry Potter magic eye book : 3D magical creatures, beasts and beings."
